date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2004-09-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1385,20.22
2004-09-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1187,17.33
2004-09-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,14,0.2
2004-10-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1439,21.01
2004-10-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1187,17.33
2004-10-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,15,0.22
2004-11-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1563,22.82
2004-11-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1187,17.33
2004-11-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16.15,0.24
2004-12-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1450,21.17
2004-12-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1187,17.33
2004-12-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,17.25,0.25
2005-01-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1599,23.34
2005-01-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1187,17.33
2005-01-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,17,0.25
2005-02-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1639,23.93
2005-02-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1187,17.33
2005-02-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,17,0.25
2005-03-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1576,23.01
2005-03-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1286.5,18.78
2005-03-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16,0.23
2005-04-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1557,22.73
2005-04-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1386,20.23
2005-04-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16,0.23
2005-05-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1470,21.46
2005-05-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1350,19.71
2005-05-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,15,0.22
2005-06-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1553,22.67
2005-06-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1350,19.71
2005-06-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16,0.23
2005-07-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1579,23.05
2005-07-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1455,21.24
2005-07-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16,0.23
2005-08-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1584,23.12
2005-08-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1470,21.46
2005-08-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16,0.23
2005-09-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1534,22.39
2005-09-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1483.75,21.66
2005-09-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16,0.23
2005-10-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,21,0.31
2005-10-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,oil and fats,Oil (palm),62,L,actual,Retail,BDT,38,0.55
2005-10-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,45,0.66
2005-10-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1514,22.1
2005-10-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1475.5,21.54
2005-10-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16.14,0.24
2005-10-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,46,0.67
2005-10-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,17,0.25
2005-10-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,20,0.29
2005-10-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,oil and fats,Oil (palm),62,L,actual,Retail,BDT,41,0.6
2005-11-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,21,0.31
2005-11-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,oil and fats,Oil (palm),62,L,actual,Retail,BDT,39,0.57
2005-11-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,43,0.63
2005-11-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1739,25.39
2005-11-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1471,21.47
2005-11-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16.82,0.25
2005-11-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,20,0.29
2005-11-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16,0.23
2005-11-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,19,0.28
2005-11-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,oil and fats,Oil (palm),62,L,actual,Retail,BDT,38,0.55
2005-12-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,21,0.31
2005-12-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,oil and fats,Oil (palm),62,L,actual,Retail,BDT,40,0.58
2005-12-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,43,0.63
2005-12-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1649,24.07
2005-12-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1470,21.46
2005-12-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,17,0.25
2005-12-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,20,0.29
2005-12-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16,0.23
2005-12-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,oil and fats,Oil (palm),62,L,actual,Retail,BDT,39,0.57
2006-01-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16,0.23
2006-01-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,21,0.31
2006-01-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,oil and fats,Oil (palm),62,L,actual,Retail,BDT,40.5,0.59
2006-01-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,43,0.63
2006-01-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1554,22.69
2006-01-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1400,20.44
2006-01-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16.33,0.24
2006-01-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,20,0.29
2006-01-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,46,0.67
2006-01-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16,0.23
2006-01-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,oil and fats,Oil (palm),62,L,actual,Retail,BDT,34,0.5
2006-01-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,43,0.63
2006-02-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,17,0.25
2006-02-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,21,0.31
2006-02-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,oil and fats,Oil (palm),62,L,actual,Retail,BDT,41,0.6
2006-02-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,43.5,0.64
2006-02-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1554,22.69
2006-02-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1400,20.44
2006-02-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16.33,0.24
2006-02-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,20,0.29
2006-02-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,45,0.66
2006-02-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16,0.23
2006-02-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,oil and fats,Oil (palm),62,L,actual,Retail,BDT,38,0.55
2006-02-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,43,0.63
2006-03-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,17,0.25
2006-03-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,21.5,0.31
2006-03-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,oil and fats,Oil (palm),62,L,actual,Retail,BDT,41,0.6
2006-03-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,43.5,0.64
2006-03-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1574,22.98
2006-03-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1428,20.85
2006-03-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,17,0.25
2006-03-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,21.5,0.31
2006-03-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,46,0.67
2006-03-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16.5,0.24
2006-03-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,20,0.29
2006-03-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,oil and fats,Oil (palm),62,L,actual,Retail,BDT,38,0.55
2006-03-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,47,0.69
2006-04-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,17,0.25
2006-04-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,21.5,0.31
2006-04-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,oil and fats,Oil (palm),62,L,actual,Retail,BDT,39,0.57
2006-04-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,44,0.64
2006-04-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1588,23.18
2006-04-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1476.25,21.55
2006-04-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,17.33,0.25
2006-04-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,21.75,0.32
2006-04-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,oil and fats,Oil (palm),62,L,actual,Retail,BDT,41,0.6
2006-04-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,49,0.72
2006-04-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16,0.23
2006-04-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,20.5,0.3
2006-04-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,49,0.72
2006-05-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,17,0.25
2006-05-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,21.5,0.31
2006-05-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,47,0.69
2006-05-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1645,24.01
2006-05-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1475,21.53
2006-05-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16,0.23
2006-05-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,21.25,0.31
2006-05-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,oil and fats,Oil (palm),62,L,actual,Retail,BDT,41,0.6
2006-05-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,51.67,0.75
2006-05-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16,0.23
2006-05-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,21,0.31
2006-05-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,52,0.76
2006-05-15,Rajshahi,Rajshahi,Rajshahi Division,120,24.37,88.6,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16,0.23
2006-05-15,Rajshahi,Rajshahi,Rajshahi Division,120,24.37,88.6,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,52,0.76
2006-06-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,17,0.25
2006-06-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,22,0.32
2006-06-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,48,0.7
2006-06-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1621,23.66
2006-06-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1473.75,21.51
2006-06-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16,0.23
2006-06-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,21.33,0.31
2006-06-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,52,0.76
2006-06-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16,0.23
2006-06-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,20.5,0.3
2006-06-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,52,0.76
2006-07-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,17,0.25
2006-07-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,22,0.32
2006-07-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,48.5,0.71
2006-07-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1657,24.19
2006-07-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1466.88,21.41
2006-07-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,17,0.25
2006-07-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,21.4,0.31
2006-07-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,oil and fats,Oil (palm),62,L,actual,Retail,BDT,40,0.58
2006-07-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,54,0.79
2006-07-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16,0.23
2006-07-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,21,0.31
2006-07-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,56,0.82
2006-07-15,Rajshahi,Rajshahi,Rajshahi Division,120,24.37,88.6,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,17,0.25
2006-07-15,Rajshahi,Rajshahi,Rajshahi Division,120,24.37,88.6,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,20,0.29
2006-07-15,Rajshahi,Rajshahi,Rajshahi Division,120,24.37,88.6,oil and fats,Oil (palm),62,L,actual,Retail,BDT,44,0.64
2006-07-15,Rajshahi,Rajshahi,Rajshahi Division,120,24.37,88.6,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,52,0.76
2006-08-15,Barisal,Barisal,Barisal Division,112,22.7,90.37,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,17,0.25
2006-08-15,Barisal,Barisal,Barisal Division,112,22.7,90.37,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,54,0.79
2006-08-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,17,0.25
2006-08-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,22,0.32
2006-08-15,Chittagong,Chittagong,Chittagong Division,114,22.33,91.84,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,47,0.69
2006-08-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,"Rice (coarse, BR-8/ 11/, Guti Sharna)",588,100 KG,actual,Wholesale,BDT,1605,23.43
2006-08-15,Dhaka,Dhaka,Dhaka,2574,23.81,90.41,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,BDT,1460,21.31
2006-08-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16.67,0.24
2006-08-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,21.4,0.31
2006-08-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,oil and fats,Oil (palm),62,L,actual,Retail,BDT,49,0.72
2006-08-15,Dhaka,Dhaka,Dhaka Division,116,23.72,90.41,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,55,0.8
2006-08-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16,0.23
2006-08-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,21.5,0.31
2006-08-15,Khulna,Khulna,Khulna Division,118,22.82,89.56,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,57,0.83
2006-08-15,Rajshahi,Rajshahi,Rajshahi Division,120,24.37,88.6,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,16.73,0.24
2006-08-15,Rajshahi,Rajshahi,Rajshahi Division,120,24.37,88.6,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,20.36,0.3
2006-08-15,Rajshahi,Rajshahi,Rajshahi Division,120,24.37,88.6,oil and fats,Oil (palm),62,L,actual,Retail,BDT,47,0.69
2006-08-15,Rajshahi,Rajshahi,Rajshahi Division,120,24.37,88.6,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,53.44,0.78
2006-09-15,Barisal,Barisal,Barisal Division,112,22.7,90.37,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,17,0.25
2006-09-15,Barisal,Barisal,Barisal Division,112,22.7,90.37,oil and fats,Oil (palm),62,L,actual,Retail,BDT,45,0.66
